緑ヶ丘ゴルフセンター	005-0861	北海道	札幌市南区	真駒内620-3	011-584-5353	N.A.	http://www.midorigaoka-golfcenter.com/	ゴルフ
川沿プレスクール	005-0806	北海道	札幌市南区	川沿6条2丁目3-23	011-578-5355	011-578-5355	http://kawazoe-preschool.com/	幼稚園・保育施設
株式会社札幌カントリー倶楽部／滝のカントリークラブ	005-0862	北海道	札幌市南区	滝野213	011-591-5361	011-591-5363	http://www.sapporo-country-clb.com/	ゴルフ
八剣山パークゴルフ場	061-2275	北海道	札幌市南区	砥山182	011-596-5454	011-596-5454	http://hakkenzan-pg.com/	ゴルフ
ビーエステクニカ・ソリューション事業部	005-0803	北海道	札幌市南区	川沿3条2丁目5-1	011-572-5455	011-572-5454	http://www.bstech.co.jp/	製造・加工（医療・薬関連）
株式会社七緒ホーム	005-0803	北海道	札幌市南区	川沿3条2丁目3番47号	011-571-5518	011-571-5526	http://www.nanaohome.com/	ビルメンテナンス
健美堂	005-0003	北海道	札幌市南区	澄川3条6丁目3-3-813	011-824-5530	011-824-5537	http://www.kenbidou-sumikawa.com/	あん摩・はり・きゅう
アウラ建築設計事務所	005-0012	北海道	札幌市南区	真駒内上町3丁目2-11	011-398-5541	011-398-5542	http://aura.sapr.jp/	リフォーム
有限会社祭屋	005-0039	北海道	札幌市南区	南39条西10-1-2	011-588-5545	N.A.	http://www.mathuriya.com/	その他サービス
株式会社アスフル	005-0003	北海道	札幌市南区	澄川3条2丁目4-1	011-832-5555	011-832-5554	http://usfull.co.jp/	ビルメンテナンス
もいわ内科医院	005-0801	北海道	札幌市南区	川沿1条3丁目3-25	011-571-5561	011-572-5251	http://www.moiwa-hp.jp/	内科系
株式会社クリエーティブリーフ	005-0841	北海道	札幌市南区	石山1条4-11	011-593-5567	011-593-5561	http://www.hkcg.co.jp/	販売・卸（日用品）
伊藤カイロプラクティックセンター	005-0004	北海道	札幌市南区	澄川4条3丁目8-37	011-303-5578	N.A.	http://ito-chiropractic.com/	整体等各種療術
有限会社ファング	005-0831	北海道	札幌市南区	中ノ沢1-11-17バーナードスクエア	011-578-5578	011-578-5579	http://www.fang.co.jp/	IT・情報通信
株式会社レストランユック	005-0841	北海道	札幌市南区	石山1条3-2-30	011-592-5588	011-592-1301	http://www.yukku.net/	レストラン
バリオス株式会社	005-0826	北海道	札幌市南区	南沢6条3丁目8-12	011-522-5605	011-522-5605	http://variouscom.jp/	リサイクルショップ
青十字サマリヤ館／ふじの共同作業所	061-2271	北海道	札幌市南区	藤野549-8	011-591-5609	011-591-8414	http://samariyakai.com/	組合・団体
スキーチューンナップ雪だるま	005-0853	北海道	札幌市南区	常盤3条2丁目13-3	011-591-5629	N.A.	http://yukidaruma.yukigesho.com/	ウィンタースポーツ
ハラダ産業株式会社	005-0818	北海道	札幌市南区	川沿18条2-3-6	011-571-5630	011-571-5631	http://www.gateaufesta-harada.com/	製造・加工（窯業・土石）
愛全会／愛全病院／総合案内	005-0813	北海道	札幌市南区	川沿13条2丁目1-38	011-571-5670	011-572-8005	http://www.aizenkai.or.jp/	医院・診療所・療養所
株式会社補償セミナリー	N.A.	北海道	札幌市南区	川沿5条2丁目1番32号	011-571-5688	011-572-1711	http://www.ho-seminary.jp/	その他サービス
株式会社北海道サテライト	005-0822	北海道	札幌市南区	南沢2条4-10-12	011-578-5711	011-578-5712	http://www.hokkaido-satellite.com/	販売・卸（食料品）
株式会社ウィズグリーン	005-0861	北海道	札幌市南区	真駒内608-5	011-211-5745	011-211-5746	http://www.withgreen.net/	ガーデニング
美容室アルチザン	005-0004	北海道	札幌市南区	澄川4条3丁目5-13	011-813-5757	N.A.	http://artisan-hs.com/	美容院・理容店・毛髪業
もなみクリニック	005-0805	北海道	札幌市南区	川沿5条3丁目2-1	011-578-5775	011-578-5776	http://monami-cl.com/	内科系
有限会社やまなか自動車	005-0832	北海道	札幌市南区	北の沢1744-6	011-572-5785	N.A.	http://yamanaka-car.com/	その他サービス
札幌市立幼稚園／もいわ幼稚園	005-0818	北海道	札幌市南区	川沿18条2丁目	011-571-5850	011-571-4039	http://www.moiwa-k.sapporo-c.ed.jp/	幼稚園・保育施設
株式会社アスレック	061-2276	北海道	札幌市南区	白川1814-950	011-596-5855	011-596-5856	http://www.asrec.co.jp/	リフォーム
ばぁる・ひらら	005-0003	北海道	札幌市南区	澄川3条2丁目5-20	011-831-5858	011-822-7921	http://bar-hirara.com/	レストラン
有限会社エコア技研	061-2275	北海道	札幌市南区	砥山109-2	011-596-5900	011-596-5661	http://www.ecoa.co.jp/	ガーデニング
ヘアーショップ・コウリング	005-0003	北海道	札幌市南区	澄川3条4丁目7-17	011-831-5933	011-831-5933	http://calling310.com/	美容院・理容店・毛髪業
北海道科学活動ネットワーク	005-0005	北海道	札幌市南区	澄川5条3丁目3-62-202	011-802-6000	011-802-8701	http://www.kitakagaku.org/	組合・団体
札幌市立小学校／藻岩小学校	005-0807	北海道	札幌市南区	川沿7条2丁目	011-571-6011	011-571-0831	http://www.moiwa-e.sapporo-c.ed.jp/	小・中・高・大学等
札幌市立中学校／藻岩中学校	005-0807	北海道	札幌市南区	川沿7条3丁目	011-571-6039	011-572-3333	http://www.moiwa-j.sapporo-c.ed.jp/	小・中・高・大学等
防菌科学有限会社	005-0003	北海道	札幌市南区	澄川3条2-5-7ブルークビル2F	011-812-6066	011-812-9944	http://www.boukabi.com/	リフォーム
株式会社アグリアジャパン	005-0841	北海道	札幌市南区	石山1条1丁目8-23-901	011-593-6070	011-522-6113	http://aggrea.com/	本
宝流寺	005-0809	北海道	札幌市南区	川沿9条2丁目1-17	011-571-6104	N.A.	http://www.ho-ryu.com/	宗教
有限会社シーウイッドイシダ	005-0003	北海道	札幌市南区	澄川3条1丁目4-5	011-823-6154	N.A.	http://www.seaweed-ishida.jp/	食料品
復建調査設計株式会社	005-0012	北海道	札幌市南区	真駒内上町	011-588-6155	N.A.	http://www.fukken.co.jp/	印刷・出版
林下病院	005-0004	北海道	札幌市南区	澄川4条5丁目9-38	011-821-6155	011-821-6156	http://www.hayashishita.jp/	内科系
札幌新陽高等学校	005-0005	北海道	札幌市南区	澄川5条7丁目1-1	011-821-6161	011-813-4009	http://www.sapporoshinyo-h.ed.jp/	小・中・高・大学等
株式会社板津建築事務所	005-0001	北海道	札幌市南区	澄川1条3丁目4-11	011-833-6177	011-832-4515	http://www.itatsu.jp/	建設業・工務店
株式会社心の旅路工房	005-0850	北海道	札幌市南区	石山東5丁目9-1	011-206-6235	011-206-6235	http://www.emcee.jp/	葬儀
愛のお葬式札幌	005-0850	北海道	札幌市南区	石山東5丁目9-1	011-206-6257	011-206-6257	http://sapporo-funeral.com/	葬儀
株式会社共栄燃産	005-0006	北海道	札幌市南区	澄川6条4丁目7-2	011-826-6345	011-826-6445	http://kyonen.co.jp/	廃棄物処理
株式会社デーリィ商事	005-0003	北海道	札幌市南区	澄川3条4-3-4	011-823-6350	011-811-1618	http://www.dairy-shoji.com/	販売・卸（一般機械）
株式会社クローバーズ	005-0004	北海道	札幌市南区	澄川4条2丁目4-12	011-827-6395	011-827-6396	http://www.clovers-love.com/	介護・福祉
明神下雅	005-0039	北海道	札幌市南区	南39条西10丁目1-2	011-582-6444	011-582-6446	http://www.miyabi.org/	弁当・宅配
藤野ペット霊園緑の杜	061-2271	北海道	札幌市南区	藤野511-7	011-593-6525	011-591-8676	http://www.morizoendoboku.co.jp/	ペット霊園・葬祭
ひまわり介護タクシー	005-0832	北海道	札幌市南区	北ノ沢5丁目1-13	011-571-6529	011-303-6529	http://www.himawari-taxi.com/	タクシー
札幌市立小学校／駒岡小学校	005-0861	北海道	札幌市南区	真駒内143	011-584-6533	011-581-5942	http://www.komaoka-e.sapporo-c.ed.jp/	小・中・高・大学等
千里炭火焼肉	005-0004	北海道	札幌市南区	澄川4条7丁目3-23	011-814-6557	011-814-6557	http://www.0141yakiniku.net/	肉料理
花治療院	005-0004	北海道	札幌市南区	澄川4条2丁目10-1	011-826-6578	011-826-6578	http://www.hana-chiryouin.net/	整体等各種療術
ミセス.デイジー	005-0005	北海道	札幌市南区	澄川5条11丁目4-24	011-588-6633	011-588-6633	http://www.mrs-daisy.jp/	家具・インテリア
株式会社ガイドプランドゥー	005-0005	北海道	札幌市南区	澄川5条12-6-17	011-583-6655	011-583-5200	http://gp-dou.p-kit.com/	不動産
札幌ガーデンヒルズしらかばゴルフコース・パークゴルフコース	005-0861	北海道	札幌市南区	真駒内148	011-584-6661	011-584-6663	http://www.sapporo-gardenhills.jp/	ゴルフ
日本メディポート株式会社	005-0004	北海道	札幌市南区	澄川4条2-1-3-16-D1	011-299-6711	011-299-6712	http://jmp-inc.jp/	販売・卸（医薬・化粧品）
有限会社ワイズアーク	N.A.	北海道	札幌市南区	川沿10条3丁目8番1号	011-573-6762	011-573-6763	http://ysark.co.jp/	建設業・工務店
アトリー物産株式会社	005-0832	北海道	札幌市南区	北ノ沢7丁目3-12	011-572-6786	011-572-6784	http://www.e-yunohana.jp/	健康グッズ
現代肖像	005-0841	北海道	札幌市南区	石山1条6丁目	011-592-6861	N.A.	http://showzou.com/	著述・芸術家
株式会社ラング	005-0831	北海道	札幌市南区	中丿沢6丁目3番3号	011-571-6877	N.A.	http://lung1985.com/	建設業・工務店
三和工機株式会社	005-0003	北海道	札幌市南区	澄川3条3丁目4-5	011-842-6891	011-842-6897	http://www.sanwakoki.co.jp/	印刷・出版
住環境プランニング	061-2265	北海道	札幌市南区	簾舞5条1丁目12-17	011-522-6939	011-596-1123	http://www.jyukankyouplanning.com/	リフォーム
株式会社メタリック	061-2285	北海道	札幌市南区	藤野5条5丁目3-18	011-557-6947	011-591-0733	http://metallic.jp/	ゴミ収集・資源回収
紬屋織物教室	005-0004	北海道	札幌市南区	澄川4条10丁目3-12	011-582-6976	N.A.	http://www.tumugiya.net/	趣味
愛の家グループホーム／札幌川沿	005-0804	北海道	札幌市南区	川沿4条3丁目5-37	011-573-7001	011-573-7005	http://www.mcsg.co.jp/	介護・福祉
お顔そり専門店スマイルフェイス	005-0004	北海道	札幌市南区	澄川4条2丁目1-1	011-825-7008	011-832-5078	http://www.smileface.jp/	美容院・理容店・毛髪業
お宝百貨店万代札幌藤野店	061-2282	北海道	札幌市南区	藤野2条3丁目3-1	011-594-7011	011-594-7012	http://mandai-sf.jp/	リサイクルショップ
岡本興業株式会社土木部札幌工事事務所	005-0021	北海道	札幌市南区	真駒内本町1丁目1-1	011-822-7039	011-812-8223	http://www.okamotogroup.co.jp/	リフォーム
株式会社第一エンヂニアリング本社	005-0805	北海道	札幌市南区	川沿5条2丁目6-1	011-571-7057	011-571-7058	http://www.daiichi-eng.co.jp/	製造・加工（装置・設備）
エコロジーライフ	005-0832	北海道	札幌市南区	北ノ沢5丁目5-12	011-522-7071	011-302-3489	http://www.e-ecologylife.com/	家電
福沢歯科医院	005-0018	北海道	札幌市南区	真駒内曙町3丁目11-1-1	011-582-7115	N.A.	http://www.fukuzawa-dental.or.jp/	歯科系
有限会社ウォールデン	005-0006	北海道	札幌市南区	澄川6条6丁目6番地	011-815-7118	011-815-7115	http://www.waldeninc.net/	製造・加工（医療・薬関連）
石山病院	005-0842	北海道	札幌市南区	石山2条8丁目2-12	011-591-7167	011-591-2879	http://ishiyama-hospital.jp/	整体等各種療術
有限会社札幌葬祭	005-0005	北海道	札幌市南区	澄川5条4丁目2-18いずみビル1F	011-842-7266	011-842-7466	http://sapporo-sousai.jp/	食料品
幸内科クリニック	005-0004	北海道	札幌市南区	澄川4条6丁目7-35	011-837-7320	011-837-7325	http://saiwai2001.sakura.ne.jp/saiwai_clinic/home.html	内科系
有限会社ポワソンダブリール	005-0805	北海道	札幌市南区	川沿5条3-1-10	011-571-7387	011-571-7385	http://www.poisson-davril.com/	食料品
株式会社エースランドリー	N.A.	北海道	札幌市南区	石山1条9丁目	011-594-7400	N.A.	http://www.acelaundry.co.jp/	その他サービス
dash163	005-0034	北海道	札幌市南区	南34条西10丁目3-25	011-583-7411	011-583-7412	http://www.dash163.jp/	ペットショップ
共栄産業有限会社	005-0812	北海道	札幌市南区	川沿12条3-1-1	011-578-7455	N.A.	http://www.kyouei-f.co.jp/	総合・職別工事業
桜田歯科医院	005-0004	北海道	札幌市南区	澄川4条2丁目1-8	011-831-7460	011-831-7646	http://www.sakurada-shika.net/	歯科系
有限会社ケンズ建設	005-0832	北海道	札幌市南区	北ノ沢5-1-12	011-572-7475	011-572-7487	http://kenzkensetu.web.fc2.com/	総合・職別工事業
北海道文教大学附属幼稚園	005-0849	北海道	札幌市南区	石山531	011-591-7512	011-591-7512	http://www.do-bunkyodai-yochien.ed.jp/	幼稚園・保育施設
北海道青少年会館コンパス（Compass）	005-0022	北海道	札幌市南区	真駒内柏丘7丁目8-1	011-584-7555	011-584-7550	http://hs-compass.com/	映画・劇場・会館
まるまるミニ引越便	005-0841	北海道	札幌市南区	石山1条4丁目6-5	011-206-7566	N.A.	http://www.marumaru-mini.com/	引越
ソニアお花の店	005-0014	北海道	札幌市南区	真駒内幸町2丁目1-2	011-584-7567	011-584-7567	http://flower-sonia.com/	ガーデニング
有限会社マテラス	005-0004	北海道	札幌市南区	澄川4条11丁目5-8	011-588-7677	011-588-7678	http://www.materas.com/	製造・加工（輸送機械器具）
エフケーハウジング株式会社	N.A.	北海道	札幌市南区	南31条西10丁目1-38	011-588-7721	011-588-7720	http://www.fkh.co.jp/	建設業・工務店
パソコン修理のインフォム	005-0015	北海道	札幌市南区	真駒内泉町2丁目2-29	011-581-7729	011-581-7729	http://www.infompc.com/	電話・通信
セイズ・ヘアー	005-0852	北海道	札幌市南区	常盤2条2丁目20-10	011-594-7774	N.A.	http://says.p-kit.com/	美容院・理容店・毛髪業
J建築システム株式会社	005-0822	北海道	札幌市南区	南沢2条3丁目13-30	011-573-7779	011-573-7811	http://www.j-kenchiku.co.jp/	総合・職別工事業
札幌市立小学校／澄川西小学校	005-0002	北海道	札幌市南区	澄川2条5丁目	011-811-7785	011-811-0326	http://www.sumikawanishi-e.sapporo-c.ed.jp/	小・中・高・大学等
ドッググルーミング・ボバンクラブ	005-0012	北海道	札幌市南区	真駒内上町3丁目2-11	011-596-7800	011-596-7800	http://www.bobanclub.jp/	ペット美容室
バステムジャパン株式会社	005-0016	北海道	札幌市南区	真駒内南町7-6-13	011-788-7805	N.A.	http://www.bathtem.com/	販売・卸（建設資材）
札幌市立養護学校／豊成養護学校	005-0030	北海道	札幌市南区	南30条西8丁目	011-583-7810	011-583-7774	http://www.hosei-e.sapporo-c.ed.jp/	特殊教育諸学校
札幌市立高校／藻岩高校	005-0803	北海道	札幌市南区	川沿3条2丁目	011-571-7811	011-571-7814	http://www.moiwa-h.sapporo-c.ed.jp/	小・中・高・大学等
株式会社サークルクリーン	005-0801	北海道	札幌市南区	川沿1条3-6-1	011-571-7850	011-571-7851	http://www.circleclean.jp/	アウトソーシング
北海道ロードシステム株式会社	005-0841	北海道	札幌市南区	藤野一条5丁目16-1	011-593-7888	N.A.	http://rgc.takasho.jp/	建設業・工務店
札幌聖書バプテスト教会	005-0005	北海道	札幌市南区	澄川5条6丁目8-30	011-831-7968	011-831-7968	http://sapporobbc.org/	宗教
なかさと歯科クリニック	005-0005	北海道	札幌市南区	澄川5条11丁目8-3	011-582-8000	011-582-8000	http://www.nakasato-dc.com/	歯科系
澄川ファミリー歯科	005-0004	北海道	札幌市南区	澄川4条2丁目2-6	011-815-8000	N.A.	http://sumikawa-family.com/	歯科系
株式会社藤電気	005-0001	北海道	札幌市南区	澄川1条3-7-6	011-812-8001	011-812-8002	http://www.fuji-denki.net/	家電
真駒内どうぶつ病院	005-0012	北海道	札幌市南区	真駒内上町5丁目4-2	011-582-8111	011-582-8100	http://www.makomanai-vet.com/	動物病院・獣医師
千秋内科医院	005-0006	北海道	札幌市南区	澄川6条4丁目11-7	011-812-8111	011-824-1050	http://www.mss-gp.or.jp/	内科系
塚本歯科医院	005-0013	北海道	札幌市南区	真駒内緑町1丁目5-21	011-582-8118	011-581-6818	http://www.tsukamoto-dental.com/	歯科系
札幌南ゴルフクラブ駒丘コース	005-0861	北海道	札幌市南区	真駒内280	011-584-8131	011-584-8134	http://www.sapporominami-gc.jp/	ゴルフ
札幌市立小学校／藤の沢小学校	005-0849	北海道	札幌市南区	石山528	011-591-8158	011-591-4937	http://www.fujinosawa-e.sapporo-c.ed.jp/	小・中・高・大学等
ドッグハウスキャンディー	005-0003	北海道	札幌市南区	澄川3条2丁目4-12	011-822-8170	011-822-8170	http://www.dog-candy.com/	ペット美容室
株式会社齋藤鍼灸整骨院	005-0841	北海道	札幌市南区	石山1条5丁目1-10	011-807-8200	011-807-8200	http://saito8078200.com/	あん摩・はり・きゅう
和田歯科クリニック	061-2283	北海道	札幌市南区	藤野3条6丁目319-1	011-593-8211	011-593-8211	http://www.wada-implant.com/	歯科系
札幌共立五輪橋病院	005-0802	北海道	札幌市南区	川沿2条1丁目2-54	011-571-8221	011-571-7405	http://www.gorinbashi.or.jp/	医院・診療所・療養所
岳整骨院	005-0014	北海道	札幌市南区	真駒内幸町2丁目1-12	011-582-8282	011-582-8282	http://www.take-seikotsu.com/	整体等各種療術
みつち整骨院	005-0003	北海道	札幌市南区	澄川3条2丁目4-5	011-598-8323	011-598-8323	http://mitutiseikotu.web.fc2.com/	整体等各種療術
札幌市役所／保健福祉局／高齢保健福祉部／札幌市保養センター駒岡	005-0861	北海道	札幌市南区	真駒内600	011-583-8553	011-583-8574	http://www.komaoka.com/	市区町村機関
株式会社古田配管工業所	N.A.	北海道	札幌市南区	澄川一条四丁目6番30号	011-831-8561	011-831-8568	http://www.furutahaikan.com/	建設業・工務店
フヂヤ薬局	005-0804	北海道	札幌市南区	川沿4条3-1-5	011-571-8575	011-571-5269	http://fujiya-kusuri.com/	薬
便利屋ニコニコ（2525）本舗	005-0826	北海道	札幌市南区	南沢6条2丁目10-29	011-311-8578	N.A.	http://2525honpo.com/	代行・支援サービス
セントラル介護タクシー	005-0805	北海道	札幌市南区	川沿5条4丁目5-11	011-303-8600	011-303-6888	http://kaigo.c-dp.co.jp/	タクシー
有限会社ヒラマ不動産商事	005-0810	北海道	札幌市南区	川沿10条2-2-1	011-571-8698	011-571-1561	http://www.hirama.info/	不動産
札幌市役所／区役所／南区役所／石山まちづくりセンター	005-0842	北海道	札幌市南区	石山2条2丁目8-19	011-591-8734	011-591-2057	http://ishiyamamachikyou.blog59.fc2.com/	市区町村機関
木村プロスキースクール	005-0040	北海道	札幌市南区	藻岩下	011-581-8773	N.A.	http://www.kimukimi-skischool.com/	スポーツ
田中果樹園	061-2282	北海道	札幌市南区	藤野2条3丁目2-15	011-591-8777	N.A.	http://tanaka-kajyuen.jimdo.com/	観光・温泉・銭湯
エリソン	005-0841	北海道	札幌市南区	石山1条6丁目7-16	011-592-8833	011-592-8833	http://www.herisson.jp/	お菓子・スイーツ
株式会社札幌キムラヤ	005-0850	北海道	札幌市南区	石山東2丁目2-39	011-591-8834	011-591-8428	http://www.kimuraya-sohonten.co.jp/	販売・卸（食料品）
札幌市立中学校／石山中学校	005-0842	北海道	札幌市南区	石山2条8丁目	011-591-8853	011-591-7418	http://www.ishiyama-j.sapporo-c.ed.jp/	小・中・高・大学等
北海道文教大学明清高等学校	061-2271	北海道	札幌市南区	藤野400-1	011-591-8858	011-591-4030	http://www.bunkyo.ed.jp/	小・中・高・大学等
小原治療院	005-0003	北海道	札幌市南区	澄川3条1丁目11-8	011-812-8879	011-812-8879	http://zenbun-obr.com/	整体等各種療術
札幌市立小学校／常盤小学校	005-0856	北海道	札幌市南区	常盤6条2丁目107	011-591-8880	011-591-6704	http://www.tokiwa-e.sapporo-c.ed.jp/	小・中・高・大学等
株式会社エイト	005-0004	北海道	札幌市南区	澄川4条1-1-46	011-814-8888	011-822-9898	http://www.eight-tool.co.jp/	不動産
南澄川歯科	005-0004	北海道	札幌市南区	澄川4条7丁目3-27	011-820-8888	011-820-8889	http://sapporo-dental.net/	歯科系
新日建コンサルタント株式会社	005-0832	北海道	札幌市南区	北ノ沢2-17-20	011-572-8894	011-572-8894	http://www.shinnikken.co.jp/	印刷・出版
株式会社集楽園	005-0801	北海道	札幌市南区	川沿1条5-1-15	011-571-8897	011-571-8898	http://shurakuen.com/	ガーデニング
株式会社ふるさとファーム	005-0849	北海道	札幌市南区	石山637-6	011-211-8924	011-211-8046	http://www.furusato-farm.jp/	農業
株式会社グローバルコミュニケーションズ札幌支店	005-0004	北海道	札幌市南区	澄川4条3丁目4-20	011-595-8960	0138-44-5611	http://www.global-communications.jp/	IT・情報通信
有限会社ザイオンシステム	N.A.	北海道	札幌市南区	南35条西10丁目6-25	011-581-8991	011-581-8992	http://www.zion-s.com/	運送・貨物・倉庫
株式会社タカハシ商会	005-0849	北海道	札幌市南区	石山617	011-593-9000	011-593-9001	http://www.tire-market.jp/	カー用品
株式会社住創プランニング	005-0004	北海道	札幌市南区	澄川4条1-1-40ジンビル5F	011-817-9000	011-817-9030	http://jusoh.jp/	不動産
特別養護老人ホームらいらっく	061-2284	北海道	札幌市南区	藤野4条4丁目20-30	011-591-9000	011-591-9100	http://www.hokushikai-lilac.com/	介護・福祉
石部基実クリニック	005-0012	北海道	札幌市南区	真駒内上町	011-876-9008	N.A.	http://www.dr-ishibe.net/	医院・診療所・療養所
パーク歯科	005-0006	北海道	札幌市南区	澄川6条4丁目1-1	011-812-9021	011-812-9029	http://www.park-dc.com/	歯科系
日本総合武術研究会	005-0861	北海道	札幌市南区	真駒内165-197	011-582-9027	011-582-9033	http://nihonsogobujutukenkyukai.web.fc2.com/	スポーツ
有限会社プロアート・ジャパン	061-2283	北海道	札幌市南区	藤野3条7-1-18	011-252-9112	N.A.	http://www.pro-art.jp/	製造・加工（医療・薬関連）
株式会社キングストン	005-0035	北海道	札幌市南区	南35条西10丁目3-18	011-581-9136	011-581-9137	http://www.kingstone.co.jp/	販売・卸（その他）
株式会社セーフティリサーチ	005-0832	北海道	札幌市南区	北ノ沢1-11-41	011-572-9200	N.A.	http://www.kksr.jp/	専門サービス業
札幌市立中学校／澄川中学校	005-0006	北海道	札幌市南区	澄川6条6丁目	011-821-9203	011-821-1958	http://www.sumikawa-j.sapporo-c.ed.jp/	小・中・高・大学等
吉粋	005-0004	北海道	札幌市南区	澄川4条1丁目1-7	011-817-9280	011-728-1102	http://www.kissui.co.jp/	魚料理
株式会社写真工房	005-0832	北海道	札幌市南区	北ノ沢3丁目8-1	011-572-9282	011-572-9283	http://www.shashinkoubou.com/	写真館・現像
株式会社昭光石材店	005-0852	北海道	札幌市南区	常盤2条2丁目18-6	011-593-9445	011-593-9444	http://shoukousekizai.com/	建材
有限会社芸術の森シルトピア	005-0850	北海道	札幌市南区	石山東7-1-1	011-591-9501	011-591-9503	http://www.siltopia.com/	介護・福祉
田中鉄工株式会社札幌営業所	005-0817	北海道	札幌市南区	川沿17条2丁目2-8	011-572-9531	0942-92-6986	http://www.tanaka-iron-works.com/	総合・職別工事業
デイサービスからだ想い	005-0004	北海道	札幌市南区	澄川4条7丁目1-1	011-827-9595	N.A.	http://www.karada-omoi.com/	介護・福祉
札幌市立小学校／北の沢小学校	005-0832	北海道	札幌市南区	北ノ沢1727	011-571-9620	011-571-3937	http://www.kitanosawa-e.sapporo-c.ed.jp/	小・中・高・大学等
経専北海道保育専門学校	005-0004	北海道	札幌市南区	澄川4条4丁目1-1	011-812-9626	011-831-6002	http://www.keisen-hoiku.com/	専修学校
相談室ほくほく	005-0002	北海道	札幌市南区	澄川2条4丁目7-7	011-807-9746	011-825-0223	http://www.azumasiya.org/	代行・支援サービス
ニューロング工業株式会社	N.A.	北海道	札幌市南区	澄川二条1-4-17	011-817-9830	011-817-9831	http://www.nlwww.com/	製造・加工（工作機械・一般機械器具）
今前田内科医院	005-0003	北海道	札幌市南区	澄川3条2丁目4-15	011-831-9832	011-831-9833	http://imamaeda-naika.com/	内科系
医療法人仁楡会	005-0002	北海道	札幌市南区	澄川2条1-3-8	011-814-9911	011-814-9910	http://www.jinyukai.or.jp/	医院・診療所・療養所
北日本動物霊堂	061-2261	北海道	札幌市南区	簾舞1条1丁目1-30	011-206-9996	011-206-9995	http://www.kitanihonpet.com/	ペット霊園・葬祭
日本ビソー株式会社レンタル札幌支店	003-0030	北海道	札幌市白石区	流通センター5丁目7-18	011-864-0001	011-865-0064	http://www.bisoh.co.jp/	総合・職別工事業
株式会社アール美研	003-0876	北海道	札幌市白石区	東米里2040-2	011-874-0003	011-874-0013	http://www.r-biken.co.jp/	総合・職別工事業
株式会社宅殖ホーム	003-0022	北海道	札幌市白石区	南郷通8丁目南4-10	011-863-0005	N.A.	http://www.shamaison.com/	不動産
福井コンピュータ株式会社	N.A.	北海道	札幌市白石区	菊水元町	011-874-0005	011-874-0006	http://www1.fukuicompu.co.jp/	製造・加工（工作機械・一般機械器具）
北海道ダイビングスクール	003-0029	北海道	札幌市白石区	平和通17丁目北1-51	011-862-0005	011-865-1665	http://www.win01.jp/	スポーツ用品
勤医協老人保健施設柏ヶ丘	003-0028	北海道	札幌市白石区	平和通7丁目南5-1	011-865-0010	011-865-9538	http://www.rouken-kashiwa.jp/	介護・福祉
ジェネストロジスティックス株式会社札幌物流センター	003-0030	北海道	札幌市白石区	流通センター4丁目1-11	011-863-0011	011-863-0022	http://www.gnx.co.jp/	販売・卸（医薬・化粧品）
株式会社アイエムパック	003-0871	北海道	札幌市白石区	米里1条2丁目14-10	011-887-0011	011-887-0012	http://www.im-pack.co.jp/	製造・加工（その他）
株式会社札幌採種園	003-0027	北海道	札幌市白石区	本通17丁目北17-1	011-866-0011	N.A.	http://www.sapporo-seed.com/	販売・卸（その他）
萌クリニック	003-0024	北海道	札幌市白石区	本郷通13丁目南4-27	011-862-0020	011-862-0040	http://moe-clinic.on.coocan.jp/	精神科・心療内科
株式会社サッコウ測地	003-0002	北海道	札幌市白石区	東札幌2条5-1-25	011-816-0022	011-816-0066	http://www.sasokuti.co.jp/	相談・調査
有限会社勝組	003-0002	北海道	札幌市白石区	東札幌2条3丁目3-14	011-825-0026	N.A.	http://www.dotown.jp/	建設業・工務店
クニ美容室	003-0838	北海道	札幌市白石区	北郷8条8丁目6-34	011-872-0032	011-251-3603	http://www.c-kuni.com/	美容院・理容店・毛髪業
おおきな木ホームクリニック	003-0023	北海道	札幌市白石区	南郷通7丁目北5-30	011-868-0033	N.A.	http://o-kinaki.org/	内科系
アクセスサポートサービス	003-0021	北海道	札幌市白石区	栄通17丁目7-26-305	011-850-0050	N.A.	http://www.acss-jp.com/	IT・情報通信
株式会社エリクス	N.A.	北海道	札幌市白石区	栄通3丁目1-19	011-300-0050	011-303-7050	http://www.elix.co.jp/	製造・加工（その他）
ホンダドリーム札幌	003-0834	北海道	札幌市白石区	北郷4条2丁目2	011-871-0055	011-871-7400	http://www.dreamsapporo.com/	バイク中古・買取
アイ・タック技研株式会社	003-0821	北海道	札幌市白石区	菊水元町1条1丁目4-36	011-876-0059	0562-45-6208	http://www.keepercoating.jp/	洗車・コーティング
株式会社賢翔	003-0834	北海道	札幌市白石区	北郷4条2-9-1	011-871-0069	011-871-0064	http://kensho-office.co.jp/	販売・卸（日用品）
株式会社日本営繕センター	003-0808	北海道	札幌市白石区	菊水8条3-10-14	011-811-0069	011-811-0194	http://www.nihon-eizen-center.co.jp/	総合・職別工事業
札幌オーナーズ株式会社	003-0002	北海道	札幌市白石区	東札幌2条5-7-5第5坂本ビル1F	011-811-0072	011-833-9099	http://www.s-owners.com/	不動産・賃貸
ロイヤル通商株式会社	003-0834	北海道	札幌市白石区	北郷4条7丁目1-3	011-875-0080	011-874-1113	http://www.royal-commerce.co.jp/	不動産
